date,country,cases,deaths,vaccination_rate,mobility
2023-02-20,South Korea,30445775,33873,85.61,
2023-02-21,South Korea,30458857,33887,85.62,
2023-02-22,South Korea,30469702,33909,85.62,
2023-02-23,South Korea,30479753,33929,85.62,
2023-02-24,South Korea,30489666,33940,85.62,
2023-02-25,South Korea,30489666,33940,85.62,
2023-02-26,South Korea,30502904,33961,85.62,
2023-02-27,South Korea,30513721,33977,85.62,
2023-02-28,South Korea,30526012,33988,85.62,
2023-03-01,South Korea,30533573,34003,85.62,
2023-03-02,South Korea,30543981,34014,85.62,
2023-03-03,South Korea,30555102,34020,85.62,
2023-03-04,South Korea,30555102,34020,85.62,
2023-03-05,South Korea,30569215,34034,85.62,
2023-03-06,South Korea,30581499,34049,85.62,
2023-03-07,South Korea,30594297,34061,85.62,
2023-03-08,South Korea,30605187,34081,85.62,
2023-03-09,South Korea,30615522,34093,85.62,
2020-01-22,South Sudan,0,0,0.0,
2020-01-23,South Sudan,0,0,0.0,
2020-01-24,South Sudan,0,0,0.0,
2020-01-25,South Sudan,0,0,0.0,
2020-01-26,South Sudan,0,0,0.0,
2020-01-27,South Sudan,0,0,0.0,
2020-01-28,South Sudan,0,0,0.0,
2020-01-29,South Sudan,0,0,0.0,
2020-01-30,South Sudan,0,0,0.0,
2020-01-31,South Sudan,0,0,0.0,
2020-02-01,South Sudan,0,0,0.0,
2020-02-02,South Sudan,0,0,0.0,
2020-02-03,South Sudan,0,0,0.0,
2020-02-04,South Sudan,0,0,0.0,
2020-02-05,South Sudan,0,0,0.0,
2020-02-06,South Sudan,0,0,0.0,
2020-02-07,South Sudan,0,0,0.0,
2020-02-08,South Sudan,0,0,0.0,
2020-02-09,South Sudan,0,0,0.0,
2020-02-10,South Sudan,0,0,0.0,
2020-02-11,South Sudan,0,0,0.0,
2020-02-12,South Sudan,0,0,0.0,
2020-02-13,South Sudan,0,0,0.0,
2020-02-14,South Sudan,0,0,0.0,
2020-02-15,South Sudan,0,0,0.0,
2020-02-16,South Sudan,0,0,0.0,
2020-02-17,South Sudan,0,0,0.0,
2020-02-18,South Sudan,0,0,0.0,
2020-02-19,South Sudan,0,0,0.0,
2020-02-20,South Sudan,0,0,0.0,
2020-02-21,South Sudan,0,0,0.0,
2020-02-22,South Sudan,0,0,0.0,
2020-02-23,South Sudan,0,0,0.0,
2020-02-24,South Sudan,0,0,0.0,
2020-02-25,South Sudan,0,0,0.0,
2020-02-26,South Sudan,0,0,0.0,
2020-02-27,South Sudan,0,0,0.0,
2020-02-28,South Sudan,0,0,0.0,
2020-02-29,South Sudan,0,0,0.0,
2020-03-01,South Sudan,0,0,0.0,
2020-03-02,South Sudan,0,0,0.0,
2020-03-03,South Sudan,0,0,0.0,
2020-03-04,South Sudan,0,0,0.0,
2020-03-05,South Sudan,0,0,0.0,
2020-03-06,South Sudan,0,0,0.0,
2020-03-07,South Sudan,0,0,0.0,
2020-03-08,South Sudan,0,0,0.0,
2020-03-09,South Sudan,0,0,0.0,
2020-03-10,South Sudan,0,0,0.0,
2020-03-11,South Sudan,0,0,0.0,
2020-03-12,South Sudan,0,0,0.0,
2020-03-13,South Sudan,0,0,0.0,
2020-03-14,South Sudan,0,0,0.0,
2020-03-15,South Sudan,0,0,0.0,
2020-03-16,South Sudan,0,0,0.0,
2020-03-17,South Sudan,0,0,0.0,
2020-03-18,South Sudan,0,0,0.0,
2020-03-19,South Sudan,0,0,0.0,
2020-03-20,South Sudan,0,0,0.0,
2020-03-21,South Sudan,0,0,0.0,
2020-03-22,South Sudan,0,0,0.0,
2020-03-23,South Sudan,0,0,0.0,
2020-03-24,South Sudan,0,0,0.0,
2020-03-25,South Sudan,0,0,0.0,
2020-03-26,South Sudan,0,0,0.0,
2020-03-27,South Sudan,0,0,0.0,
2020-03-28,South Sudan,0,0,0.0,
2020-03-29,South Sudan,0,0,0.0,
2020-03-30,South Sudan,0,0,0.0,
2020-03-31,South Sudan,0,0,0.0,
2020-04-01,South Sudan,0,0,0.0,
2020-04-02,South Sudan,0,0,0.0,
2020-04-03,South Sudan,0,0,0.0,
2020-04-04,South Sudan,0,0,0.0,
2020-04-05,South Sudan,1,0,0.0,
2020-04-06,South Sudan,1,0,0.0,
2020-04-07,South Sudan,2,0,0.0,
2020-04-08,South Sudan,2,0,0.0,
2020-04-09,South Sudan,3,0,0.0,
2020-04-10,South Sudan,4,0,0.0,
2020-04-11,South Sudan,4,0,0.0,
2020-04-12,South Sudan,4,0,0.0,
2020-04-13,South Sudan,4,0,0.0,
2020-04-14,South Sudan,4,0,0.0,
2020-04-15,South Sudan,4,0,0.0,
2020-04-16,South Sudan,4,0,0.0,
2020-04-17,South Sudan,4,0,0.0,
2020-04-18,South Sudan,4,0,0.0,
2020-04-19,South Sudan,4,0,0.0,
2020-04-20,South Sudan,4,0,0.0,
2020-04-21,South Sudan,4,0,0.0,
2020-04-22,South Sudan,4,0,0.0,
2020-04-23,South Sudan,5,0,0.0,
2020-04-24,South Sudan,5,0,0.0,
2020-04-25,South Sudan,5,0,0.0,
2020-04-26,South Sudan,6,0,0.0,
2020-04-27,South Sudan,6,0,0.0,
2020-04-28,South Sudan,34,0,0.0,
2020-04-29,South Sudan,34,0,0.0,
2020-04-30,South Sudan,35,0,0.0,
2020-05-01,South Sudan,45,0,0.0,
2020-05-02,South Sudan,45,0,0.0,
2020-05-03,South Sudan,46,0,0.0,
2020-05-04,South Sudan,46,0,0.0,
2020-05-05,South Sudan,52,0,0.0,
2020-05-06,South Sudan,58,0,0.0,
2020-05-07,South Sudan,74,0,0.0,
2020-05-08,South Sudan,120,0,0.0,
2020-05-09,South Sudan,120,0,0.0,
2020-05-10,South Sudan,120,0,0.0,
2020-05-11,South Sudan,156,0,0.0,
2020-05-12,South Sudan,194,0,0.0,
2020-05-13,South Sudan,203,0,0.0,
2020-05-14,South Sudan,203,0,0.0,
2020-05-15,South Sudan,236,4,0.0,
2020-05-16,South Sudan,236,4,0.0,
2020-05-17,South Sudan,290,4,0.0,
2020-05-18,South Sudan,290,4,0.0,
2020-05-19,South Sudan,290,4,0.0,
2020-05-20,South Sudan,290,4,0.0,
2020-05-21,South Sudan,481,4,0.0,
2020-05-22,South Sudan,563,6,0.0,
2020-05-23,South Sudan,655,8,0.0,
2020-05-24,South Sudan,655,8,0.0,
2020-05-25,South Sudan,806,8,0.0,
2020-05-26,South Sudan,806,8,0.0,
2020-05-27,South Sudan,994,10,0.0,
2020-05-28,South Sudan,994,10,0.0,
2020-05-29,South Sudan,994,10,0.0,
2020-05-30,South Sudan,994,10,0.0,
2020-05-31,South Sudan,994,10,0.0,
2020-06-01,South Sudan,994,10,0.0,
2020-06-02,South Sudan,994,10,0.0,
2020-06-03,South Sudan,994,10,0.0,
2020-06-04,South Sudan,994,10,0.0,
2020-06-05,South Sudan,994,10,0.0,
2020-06-06,South Sudan,994,10,0.0,
2020-06-07,South Sudan,1317,14,0.0,
2020-06-08,South Sudan,1604,19,0.0,
2020-06-09,South Sudan,1604,19,0.0,
2020-06-10,South Sudan,1604,19,0.0,
2020-06-11,South Sudan,1670,24,0.0,
2020-06-12,South Sudan,1670,24,0.0,
2020-06-13,South Sudan,1693,27,0.0,
2020-06-14,South Sudan,1693,27,0.0,
2020-06-15,South Sudan,1693,27,0.0,
2020-06-16,South Sudan,1776,30,0.0,
2020-06-17,South Sudan,1813,31,0.0,
2020-06-18,South Sudan,1830,32,0.0,
2020-06-19,South Sudan,1864,34,0.0,
2020-06-20,South Sudan,1882,34,0.0,
2020-06-21,South Sudan,1892,34,0.0,
2020-06-22,South Sudan,1916,35,0.0,
2020-06-23,South Sudan,1930,36,0.0,
2020-06-24,South Sudan,1942,36,0.0,
2020-06-25,South Sudan,1942,36,0.0,
2020-06-26,South Sudan,1942,36,0.0,
2020-06-27,South Sudan,1942,36,0.0,
2020-06-28,South Sudan,1989,36,0.0,
2020-06-29,South Sudan,1989,36,0.0,
2020-06-30,South Sudan,2007,38,0.0,
2020-07-01,South Sudan,2021,38,0.0,
2020-07-02,South Sudan,2021,38,0.0,
2020-07-03,South Sudan,2021,38,0.0,
2020-07-04,South Sudan,2021,38,0.0,
2020-07-05,South Sudan,2021,38,0.0,
2020-07-06,South Sudan,2021,38,0.0,
2020-07-07,South Sudan,2021,38,0.0,
2020-07-08,South Sudan,2021,38,0.0,
2020-07-09,South Sudan,2021,38,0.0,
2020-07-10,South Sudan,2021,38,0.0,
2020-07-11,South Sudan,2021,38,0.0,
2020-07-12,South Sudan,2021,38,0.0,
2020-07-13,South Sudan,2148,41,0.0,
2020-07-14,South Sudan,2148,41,0.0,
2020-07-15,South Sudan,2153,41,0.0,
2020-07-16,South Sudan,2171,41,0.0,
2020-07-17,South Sudan,2191,43,0.0,
2020-07-18,South Sudan,2191,43,0.0,
2020-07-19,South Sudan,2200,43,0.0,
2020-07-20,South Sudan,2211,45,0.0,
2020-07-21,South Sudan,2211,45,0.0,
2020-07-22,South Sudan,2211,45,0.0,
2020-07-23,South Sudan,2239,45,0.0,
2020-07-24,South Sudan,2258,45,0.0,
2020-07-25,South Sudan,2258,45,0.0,
2020-07-26,South Sudan,2262,45,0.0,
2020-07-27,South Sudan,2305,46,0.0,
2020-07-28,South Sudan,2305,46,0.0,
2020-07-29,South Sudan,2322,46,0.0,
2020-07-30,South Sudan,2322,46,0.0,
2020-07-31,South Sudan,2322,46,0.0,
2020-08-01,South Sudan,2352,46,0.0,
2020-08-02,South Sudan,2429,46,0.0,
2020-08-03,South Sudan,2429,46,0.0,
2020-08-04,South Sudan,2437,47,0.0,
2020-08-05,South Sudan,2437,47,0.0,
2020-08-06,South Sudan,2450,47,0.0,
2020-08-07,South Sudan,2450,47,0.0,
2020-08-08,South Sudan,2463,47,0.0,
2020-08-09,South Sudan,2470,47,0.0,
2020-08-10,South Sudan,2470,47,0.0,
2020-08-11,South Sudan,2472,47,0.0,
2020-08-12,South Sudan,2477,47,0.0,
2020-08-13,South Sudan,2478,47,0.0,
2020-08-14,South Sudan,2482,47,0.0,
2020-08-15,South Sudan,2488,47,0.0,
2020-08-16,South Sudan,2489,47,0.0,
2020-08-17,South Sudan,2490,47,0.0,
2020-08-18,South Sudan,2490,47,0.0,
2020-08-19,South Sudan,2494,47,0.0,
2020-08-20,South Sudan,2494,47,0.0,
2020-08-21,South Sudan,2497,47,0.0,
2020-08-22,South Sudan,2497,47,0.0,
2020-08-23,South Sudan,2499,47,0.0,
2020-08-24,South Sudan,2504,47,0.0,
2020-08-25,South Sudan,2507,47,0.0,
2020-08-26,South Sudan,2510,47,0.0,
2020-08-27,South Sudan,2514,47,0.0,
2020-08-28,South Sudan,2518,47,0.0,
2020-08-29,South Sudan,2519,47,0.0,
2020-08-30,South Sudan,2519,47,0.0,
2020-08-31,South Sudan,2527,47,0.0,
2020-09-01,South Sudan,2527,47,0.0,
2020-09-02,South Sudan,2532,47,0.0,
2020-09-03,South Sudan,2533,47,0.0,
2020-09-04,South Sudan,2536,47,0.0,
2020-09-05,South Sudan,2544,48,0.0,
2020-09-06,South Sudan,2544,48,0.0,
2020-09-07,South Sudan,2545,48,0.0,
2020-09-08,South Sudan,2552,49,0.0,
2020-09-09,South Sudan,2555,49,0.0,
2020-09-10,South Sudan,2555,49,0.0,
2020-09-11,South Sudan,2568,49,0.0,
2020-09-12,South Sudan,2578,49,0.0,
2020-09-13,South Sudan,2578,49,0.0,
2020-09-14,South Sudan,2587,49,0.0,
2020-09-15,South Sudan,2592,49,0.0,
2020-09-16,South Sudan,2594,49,0.0,
2020-09-17,South Sudan,2599,49,0.0,
2020-09-18,South Sudan,2609,49,0.0,
2020-09-19,South Sudan,2642,49,0.0,
2020-09-20,South Sudan,2642,49,0.0,
2020-09-21,South Sudan,2649,49,0.0,
2020-09-22,South Sudan,2660,49,0.0,
2020-09-23,South Sudan,2664,49,0.0,
2020-09-24,South Sudan,2669,49,0.0,
2020-09-25,South Sudan,2676,49,0.0,
2020-09-26,South Sudan,2676,49,0.0,
2020-09-27,South Sudan,2686,49,0.0,
2020-09-28,South Sudan,2692,49,0.0,
2020-09-29,South Sudan,2700,49,0.0,
2020-09-30,South Sudan,2704,49,0.0,
2020-10-01,South Sudan,2704,49,0.0,
2020-10-02,South Sudan,2715,50,0.0,
2020-10-03,South Sudan,2715,50,0.0,
2020-10-04,South Sudan,2726,50,0.0,
2020-10-05,South Sudan,2726,50,0.0,
2020-10-06,South Sudan,2734,50,0.0,
2020-10-07,South Sudan,2748,50,0.0,
2020-10-08,South Sudan,2749,53,0.0,
2020-10-09,South Sudan,2761,54,0.0,
2020-10-10,South Sudan,2761,54,0.0,
2020-10-11,South Sudan,2777,55,0.0,
2020-10-12,South Sudan,2787,55,0.0,
2020-10-13,South Sudan,2798,55,0.0,
2020-10-14,South Sudan,2798,55,0.0,
2020-10-15,South Sudan,2807,55,0.0,
2020-10-16,South Sudan,2817,55,0.0,
2020-10-17,South Sudan,2817,55,0.0,
2020-10-18,South Sudan,2842,55,0.0,
2020-10-19,South Sudan,2847,55,0.0,
2020-10-20,South Sudan,2847,55,0.0,
2020-10-21,South Sudan,2870,55,0.0,
2020-10-22,South Sudan,2872,55,0.0,
2020-10-23,South Sudan,2876,56,0.0,
2020-10-24,South Sudan,2878,56,0.0,
2020-10-25,South Sudan,2883,56,0.0,
2020-10-26,South Sudan,2883,56,0.0,
2020-10-27,South Sudan,2890,56,0.0,
2020-10-28,South Sudan,2890,56,0.0,
2020-10-29,South Sudan,2903,58,0.0,
2020-10-30,South Sudan,2903,58,0.0,
2020-10-31,South Sudan,2905,58,0.0,
2020-11-01,South Sudan,2926,59,0.0,
2020-11-02,South Sudan,2926,59,0.0,
2020-11-03,South Sudan,2940,59,0.0,
2020-11-04,South Sudan,2943,59,0.0,
2020-11-05,South Sudan,2943,59,0.0,
2020-11-06,South Sudan,2943,59,0.0,
2020-11-07,South Sudan,2943,59,0.0,
2020-11-08,South Sudan,2943,59,0.0,
2020-11-09,South Sudan,2960,59,0.0,
2020-11-10,South Sudan,2960,59,0.0,
2020-11-11,South Sudan,2960,59,0.0,
2020-11-12,South Sudan,2960,59,0.0,
2020-11-13,South Sudan,2980,59,0.0,
2020-11-14,South Sudan,3003,59,0.0,
2020-11-15,South Sudan,3003,59,0.0,
2020-11-16,South Sudan,3012,59,0.0,
2020-11-17,South Sudan,3016,59,0.0,
2020-11-18,South Sudan,3016,59,0.0,
2020-11-19,South Sudan,3016,59,0.0,
2020-11-20,South Sudan,3016,59,0.0,
2020-11-21,South Sudan,3047,60,0.0,
2020-11-22,South Sudan,3047,60,0.0,
2020-11-23,South Sudan,3047,60,0.0,
2020-11-24,South Sudan,3047,60,0.0,
2020-11-25,South Sudan,3073,61,0.0,
2020-11-26,South Sudan,3092,61,0.0,
2020-11-27,South Sudan,3104,61,0.0,
2020-11-28,South Sudan,3104,61,0.0,
2020-11-29,South Sudan,3109,61,0.0,
2020-11-30,South Sudan,3109,61,0.0,
2020-12-01,South Sudan,3111,61,0.0,
2020-12-02,South Sudan,3118,61,0.0,
2020-12-03,South Sudan,3154,62,0.0,
2020-12-04,South Sudan,3154,62,0.0,
2020-12-05,South Sudan,3166,62,0.0,
2020-12-06,South Sudan,3181,62,0.0,
2020-12-07,South Sudan,3181,62,0.0,
2020-12-08,South Sudan,3181,62,0.0,
2020-12-09,South Sudan,3181,62,0.0,
2020-12-10,South Sudan,3181,62,0.0,
2020-12-11,South Sudan,3181,62,0.0,
2020-12-12,South Sudan,3206,62,0.0,
2020-12-13,South Sudan,3206,62,0.0,
2020-12-14,South Sudan,3206,62,0.0,
2020-12-15,South Sudan,3222,62,0.0,
2020-12-16,South Sudan,3222,62,0.0,
2020-12-17,South Sudan,3222,62,0.0,
2020-12-18,South Sudan,3228,62,0.0,
2020-12-19,South Sudan,3228,62,0.0,
2020-12-20,South Sudan,3228,62,0.0,
2020-12-21,South Sudan,3234,62,0.0,
2020-12-22,South Sudan,3234,62,0.0,
2020-12-23,South Sudan,3455,62,0.0,
2020-12-24,South Sudan,3455,62,0.0,
2020-12-25,South Sudan,3455,62,0.0,
2020-12-26,South Sudan,3455,62,0.0,
2020-12-27,South Sudan,3490,62,0.0,
2020-12-28,South Sudan,3491,62,0.0,
2020-12-29,South Sudan,3511,63,0.0,
2020-12-30,South Sudan,3540,63,0.0,
2020-12-31,South Sudan,3558,63,0.0,
2021-01-01,South Sudan,3558,63,0.0,
2021-01-02,South Sudan,3558,63,0.0,
2021-01-03,South Sudan,3558,63,0.0,
2021-01-04,South Sudan,3589,63,0.0,
2021-01-05,South Sudan,3589,63,0.0,
2021-01-06,South Sudan,3589,63,0.0,
2021-01-07,South Sudan,3589,63,0.0,
2021-01-08,South Sudan,3589,63,0.0,
2021-01-09,South Sudan,3589,63,0.0,
2021-01-10,South Sudan,3649,63,0.0,
2021-01-11,South Sudan,3662,63,0.0,
2021-01-12,South Sudan,3670,63,0.0,
2021-01-13,South Sudan,3670,63,0.0,
2021-01-14,South Sudan,3670,63,0.0,
2021-01-15,South Sudan,3670,63,0.0,
2021-01-16,South Sudan,3670,63,0.0,
2021-01-17,South Sudan,3693,63,0.0,
2021-01-18,South Sudan,3703,63,0.0,
2021-01-19,South Sudan,3762,64,0.0,
2021-01-20,South Sudan,3773,64,0.0,
2021-01-21,South Sudan,3788,64,0.0,
2021-01-22,South Sudan,3788,64,0.0,
2021-01-23,South Sudan,3788,64,0.0,
2021-01-24,South Sudan,3788,64,0.0,
2021-01-25,South Sudan,3788,64,0.0,
2021-01-26,South Sudan,3788,64,0.0,
2021-01-27,South Sudan,3788,64,0.0,
2021-01-28,South Sudan,3929,64,0.0,
2021-01-29,South Sudan,3929,64,0.0,
2021-01-30,South Sudan,3929,64,0.0,
2021-01-31,South Sudan,3929,64,0.0,
2021-02-01,South Sudan,3929,64,0.0,
2021-02-02,South Sudan,3929,64,0.0,
2021-02-03,South Sudan,3929,64,0.0,
2021-02-04,South Sudan,4267,66,0.0,
2021-02-05,South Sudan,4355,66,0.0,
2021-02-06,South Sudan,4355,66,0.0,
2021-02-07,South Sudan,4355,66,0.0,
2021-02-08,South Sudan,4609,66,0.0,
2021-02-09,South Sudan,4804,69,0.0,
2021-02-10,South Sudan,4960,71,0.0,
2021-02-11,South Sudan,4960,71,0.0,
2021-02-12,South Sudan,5134,72,0.0,
2021-02-13,South Sudan,5310,74,0.0,
2021-02-14,South Sudan,5413,74,0.0,
2021-02-15,South Sudan,5562,77,0.0,
2021-02-16,South Sudan,5710,79,0.0,
2021-02-17,South Sudan,5922,79,0.0,
2021-02-18,South Sudan,6084,83,0.0,
2021-02-19,South Sudan,6277,83,0.0,
2021-02-20,South Sudan,6417,85,0.0,
2021-02-21,South Sudan,6583,86,0.0,
2021-02-22,South Sudan,6931,87,0.0,
2021-02-23,South Sudan,7098,87,0.0,
2021-02-24,South Sudan,7224,87,0.0,
2021-02-25,South Sudan,7349,87,0.0,
2021-02-26,South Sudan,7597,90,0.0,
2021-02-27,South Sudan,7771,93,0.0,
2021-02-28,South Sudan,7926,93,0.0,
2021-03-01,South Sudan,8010,94,0.0,
2021-03-02,South Sudan,8144,95,0.0,
2021-03-03,South Sudan,8305,97,0.0,
2021-03-04,South Sudan,8414,100,0.0,
2021-03-05,South Sudan,8527,100,0.0,
2021-03-06,South Sudan,8677,102,0.0,
2021-03-07,South Sudan,8766,102,0.0,
2021-03-08,South Sudan,8870,102,0.0,
2021-03-09,South Sudan,8870,102,0.0,
2021-03-10,South Sudan,8870,102,0.0,
2021-03-11,South Sudan,9205,103,0.0,
2021-03-12,South Sudan,9334,104,0.0,
2021-03-13,South Sudan,9429,104,0.0,
2021-03-14,South Sudan,9490,104,0.0,
2021-03-15,South Sudan,9554,104,0.0,
2021-03-16,South Sudan,9613,106,0.0,
2021-03-17,South Sudan,9694,106,0.0,
2021-03-18,South Sudan,9768,106,0.0,
2021-03-19,South Sudan,9809,106,0.0,
2021-03-20,South Sudan,9849,106,0.0,
2021-03-21,South Sudan,9879,106,0.0,
2021-03-22,South Sudan,9890,106,0.0,
2021-03-23,South Sudan,9919,106,0.0,
2021-03-24,South Sudan,9969,107,0.0,
2021-03-25,South Sudan,10048,108,0.0,
2021-03-26,South Sudan,10048,108,0.0,
2021-03-27,South Sudan,10079,108,0.0,
2021-03-28,South Sudan,10098,108,0.0,
2021-03-29,South Sudan,10119,108,0.0,
2021-03-30,South Sudan,10119,108,0.0,
2021-03-31,South Sudan,10165,109,0.0,
2021-04-01,South Sudan,10197,112,0.0,
2021-04-02,South Sudan,10219,112,0.0,
2021-04-03,South Sudan,10255,112,0.0,
2021-04-04,South Sudan,10267,113,0.0,
2021-04-05,South Sudan,10281,113,0.0,
2021-04-06,South Sudan,10286,113,0.0,
2021-04-07,South Sudan,10297,113,0.0,
2021-04-08,South Sudan,10324,114,0.0,
2021-04-09,South Sudan,10340,114,0.0,
2021-04-10,South Sudan,10359,114,0.0,
2021-04-11,South Sudan,10372,114,0.0,
2021-04-12,South Sudan,10381,114,0.0,
2021-04-13,South Sudan,10387,114,0.0,
2021-04-14,South Sudan,10403,114,0.0,
2021-04-15,South Sudan,10416,114,0.0,
2021-04-16,South Sudan,10432,114,0.0,
2021-04-17,South Sudan,10432,114,0.0,
2021-04-18,South Sudan,10473,114,0.0,
2021-04-19,South Sudan,10473,114,0.0,
2021-04-20,South Sudan,10478,114,0.0,
2021-04-21,South Sudan,10486,114,0.0,
2021-04-22,South Sudan,10504,114,0.0,
2021-04-23,South Sudan,10515,114,0.0,
2021-04-24,South Sudan,10515,114,0.0,
2021-04-25,South Sudan,10532,114,0.0,
2021-04-26,South Sudan,10538,114,0.0,
2021-04-27,South Sudan,10553,114,0.0,
2021-04-28,South Sudan,10553,114,0.0,
2021-04-29,South Sudan,10567,114,0.0,
2021-04-30,South Sudan,10583,115,0.0,
2021-05-01,South Sudan,10583,115,0.0,
2021-05-02,South Sudan,10583,115,0.0,
2021-05-03,South Sudan,10602,115,0.0,
2021-05-04,South Sudan,10613,115,0.0,
2021-05-05,South Sudan,10613,115,0.0,
2021-05-06,South Sudan,10620,115,0.0,
2021-05-07,South Sudan,10637,115,0.0,
2021-05-08,South Sudan,10637,115,0.0,
2021-05-09,South Sudan,10637,115,0.0,
2021-05-10,South Sudan,10641,115,0.0,
2021-05-11,South Sudan,10641,115,0.0,
2021-05-12,South Sudan,10641,115,0.0,
2021-05-13,South Sudan,10641,115,0.0,
2021-05-14,South Sudan,10651,115,0.0,
2021-05-15,South Sudan,10652,115,0.0,
2021-05-16,South Sudan,10652,115,0.0,
2021-05-17,South Sudan,10652,115,0.0,
2021-05-18,South Sudan,10652,115,0.0,
2021-05-19,South Sudan,10652,115,0.0,
2021-05-20,South Sudan,10652,115,0.0,
2021-05-21,South Sudan,10652,115,0.0,
2021-05-22,South Sudan,10652,115,0.0,
2021-05-23,South Sudan,10652,115,0.0,
2021-05-24,South Sudan,10652,115,0.0,
2021-05-25,South Sudan,10677,115,0.0,
2021-05-26,South Sudan,10677,115,0.0,
2021-05-27,South Sudan,10688,115,0.0,
2021-05-28,South Sudan,10688,115,0.0,
2021-05-29,South Sudan,10688,115,0.0,
2021-05-30,South Sudan,10688,115,0.0,
2021-05-31,South Sudan,10688,115,0.0,
2021-06-01,South Sudan,10688,115,0.0,
2021-06-02,South Sudan,10688,115,0.0,
2021-06-03,South Sudan,10688,115,0.0,
2021-06-04,South Sudan,10688,115,0.0,
2021-06-05,South Sudan,10688,115,0.0,
2021-06-06,South Sudan,10688,115,0.0,
2021-06-07,South Sudan,10688,115,0.0,
2021-06-08,South Sudan,10688,115,0.0,
2021-06-09,South Sudan,10688,115,0.0,
2021-06-10,South Sudan,10688,115,0.0,
2021-06-11,South Sudan,10688,115,0.0,
2021-06-12,South Sudan,10688,115,0.0,
2021-06-13,South Sudan,10688,115,0.0,
2021-06-14,South Sudan,10688,115,0.01,
2021-06-15,South Sudan,10688,115,0.0,
2021-06-16,South Sudan,10759,115,0.0,
2021-06-17,South Sudan,10764,115,0.0,
2021-06-18,South Sudan,10770,115,0.0,
2021-06-19,South Sudan,10770,115,0.0,
2021-06-20,South Sudan,10770,115,0.02,
2021-06-21,South Sudan,10786,115,0.0,
2021-06-22,South Sudan,10786,115,0.0,
2021-06-23,South Sudan,10786,115,0.0,
2021-06-24,South Sudan,10812,115,0.02,
2021-06-25,South Sudan,10812,115,0.0,
2021-06-26,South Sudan,10812,115,0.0,
2021-06-27,South Sudan,10812,115,0.0,
2021-06-28,South Sudan,10824,116,0.03,
2021-06-29,South Sudan,10834,117,0.0,
2021-06-30,South Sudan,10834,117,0.0,
2021-07-01,South Sudan,10846,117,0.0,
2021-07-02,South Sudan,10866,117,0.0,
2021-07-03,South Sudan,10866,117,0.0,
2021-07-04,South Sudan,10866,117,0.0,
2021-07-05,South Sudan,10879,117,0.03,
2021-07-06,South Sudan,10879,117,0.0,
2021-07-07,South Sudan,10886,117,0.0,
2021-07-08,South Sudan,10891,117,0.0,
2021-07-09,South Sudan,10891,117,0.0,
2021-07-10,South Sudan,10891,117,0.0,
2021-07-11,South Sudan,10891,117,0.0,
2021-07-12,South Sudan,10891,117,0.0,
2021-07-13,South Sudan,10911,117,0.04,
2021-07-14,South Sudan,10917,117,0.0,
2021-07-15,South Sudan,10917,117,0.0,
2021-07-16,South Sudan,10917,117,0.0,
2021-07-17,South Sudan,10917,117,0.0,
2021-07-18,South Sudan,10917,117,0.0,
2021-07-19,South Sudan,10917,117,0.04,
2021-07-20,South Sudan,10917,117,0.0,
2021-07-21,South Sudan,10917,117,0.0,
2021-07-22,South Sudan,10917,117,0.0,
2021-07-23,South Sudan,10917,117,0.0,
2021-07-24,South Sudan,10917,117,0.0,
2021-07-25,South Sudan,10917,117,0.0,
2021-07-26,South Sudan,11014,118,0.0,
2021-07-27,South Sudan,11014,118,0.0,
2021-07-28,South Sudan,11014,118,0.0,
2021-07-29,South Sudan,11014,118,0.0,
2021-07-30,South Sudan,11049,119,0.0,
2021-07-31,South Sudan,11049,119,0.0,
2021-08-01,South Sudan,11049,119,0.0,
2021-08-02,South Sudan,11063,119,0.0,
2021-08-03,South Sudan,11076,120,0.0,
2021-08-04,South Sudan,11081,120,0.0,
2021-08-05,South Sudan,11090,120,0.0,
2021-08-06,South Sudan,11100,120,0.0,
2021-08-07,South Sudan,11100,120,0.0,
2021-08-08,South Sudan,11100,120,0.0,
2021-08-09,South Sudan,11121,120,0.0,
2021-08-10,South Sudan,11139,120,0.0,
2021-08-11,South Sudan,11141,120,0.0,
2021-08-12,South Sudan,11143,120,0.0,
2021-08-13,South Sudan,11172,120,0.0,
2021-08-14,South Sudan,11172,120,0.0,
2021-08-15,South Sudan,11172,120,0.0,
2021-08-16,South Sudan,11195,120,0.0,
2021-08-17,South Sudan,11207,120,0.0,
2021-08-18,South Sudan,11223,120,0.0,
2021-08-19,South Sudan,11227,120,0.0,
2021-08-20,South Sudan,11243,120,0.0,
2021-08-21,South Sudan,11243,120,0.0,
2021-08-22,South Sudan,11310,120,0.0,
2021-08-23,South Sudan,11310,120,0.0,
2021-08-24,South Sudan,11314,120,0.0,
2021-08-25,South Sudan,11347,120,0.0,
2021-08-26,South Sudan,11365,120,0.0,
2021-08-27,South Sudan,11365,120,0.0,
2021-08-28,South Sudan,11403,120,0.0,
2021-08-29,South Sudan,11403,120,0.0,
2021-08-30,South Sudan,11427,120,0.04,
2021-08-31,South Sudan,11436,120,0.0,
2021-09-01,South Sudan,11446,120,0.0,
2021-09-02,South Sudan,11446,120,0.0,
2021-09-03,South Sudan,11473,120,0.0,
2021-09-04,South Sudan,11473,120,0.0,
2021-09-05,South Sudan,11500,120,0.0,
2021-09-06,South Sudan,11526,120,0.06,
